1612652922000,3,Requisição HTTP,200,,Grupo de Usuários 1-1,,true,210,3
1612652922006,4,Requisição HTTP,200,,Grupo de Usuários 1-1,,true,210,4
1612652922011,3,Requisição HTTP,200,,Grupo de Usuários 1-2,,true,210,3
1612652922015,3,Requisição HTTP,200,,Grupo de Usuários 1-1,,true,210,3
1612652922019,2,Requisição HTTP,200,,Grupo de Usuários 1-2,,true,210,2
1612652922021,3,Requisição HTTP,200,,Grupo de Usuários 1-3,,true,210,3
1612652922026,3,Requisição HTTP,200,,Grupo de Usuários 1-1,,true,210,3
1612652922030,3,Requisição HTTP,200,,Grupo de Usuários 1-2,,true,210,3
1612652922032,3,Requisição HTTP,200,,Grupo de Usuários 1-4,,true,210,3
1612652922034,1,Requisição HTTP,200,,Grupo de Usuários 1-3,,true,210,1
1612652922034,1,Requisição HTTP,200,,Grupo de Usuários 1-1,,true,210,1
1612652922042,3,Requisição HTTP,200,,Grupo de Usuários 1-3,,true,210,3
1612652922042,3,Requisição HTTP,200,,Grupo de Usuários 1-4,,true,210,3
1612652922042,3,Requisição HTTP,200,,Grupo de Usuários 1-2,,true,210,3
1612652922042,5,Requisição HTTP,400,,Grupo de Usuários 1-5,text,false,452,4
1612652922051,2,Requisição HTTP,200,,Grupo de Usuários 1-3,,true,210,2
1612652922053,2,Requisição HTTP,200,,Grupo de Usuários 1-6,,true,210,2
1612652922056,2,Requisição HTTP,200,,Grupo de Usuários 1-5,,true,210,2
1612652922056,3,Requisição HTTP,200,,Grupo de Usuários 1-2,,true,210,3
1612652922056,4,Requisição HTTP,200,,Grupo de Usuários 1-4,,true,210,4
1612652922064,2,Requisição HTTP,200,,Grupo de Usuários 1-7,,true,210,2
1612652922064,2,Requisição HTTP,200,,Grupo de Usuários 1-3,,true,210,2
1612652922070,2,Requisição HTTP,200,,Grupo de Usuários 1-6,,true,210,2
1612652922070,3,Requisição HTTP,200,,Grupo de Usuários 1-5,,true,210,3
1612652922070,5,Requisição HTTP,400,,Grupo de Usuários 1-4,text,false,452,4
1612652922074,3,Requisição HTTP,200,,Grupo de Usuários 1-8,,true,210,3
1612652922078,3,Requisição HTTP,200,,Grupo de Usuários 1-7,,true,210,3
1612652922084,3,Requisição HTTP,200,,Grupo de Usuários 1-9,,true,210,3
1612652922086,2,Requisição HTTP,200,,Grupo de Usuários 1-5,,true,210,2
1612652922086,2,Requisição HTTP,200,,Grupo de Usuários 1-6,,true,210,2
1612652922091,4,Requisição HTTP,200,,Grupo de Usuários 1-4,,true,210,4
1612652922091,5,Requisição HTTP,200,,Grupo de Usuários 1-8,,true,210,5
1612652922091,5,Requisição HTTP,200,,Grupo de Usuários 1-7,,true,210,5
1612652922094,3,Requisição HTTP,200,,Grupo de Usuários 1-10,,true,210,3
1612652922100,2,Requisição HTTP,200,,Grupo de Usuários 1-9,,true,210,2
1612652922103,3,Requisição HTTP,200,,Grupo de Usuários 1-11,,true,210,3
1612652922109,4,Requisição HTTP,200,,Grupo de Usuários 1-5,,true,210,4
1612652922109,4,Requisição HTTP,200,,Grupo de Usuários 1-6,,true,210,4
1612652922110,3,Requisição HTTP,200,,Grupo de Usuários 1-8,,true,210,3
1612652922110,4,Requisição HTTP,200,,Grupo de Usuários 1-7,,true,210,4
1612652922111,3,Requisição HTTP,200,,Grupo de Usuários 1-10,,true,210,3
1612652922115,2,Requisição HTTP,200,,Grupo de Usuários 1-12,,true,210,2
1612652922119,3,Requisição HTTP,200,,Grupo de Usuários 1-9,,true,210,3
1612652922124,2,Requisição HTTP,200,,Grupo de Usuários 1-13,,true,210,2
1612652922129,4,Requisição HTTP,200,,Grupo de Usuários 1-6,,true,210,4
1612652922129,4,Requisição HTTP,200,,Grupo de Usuários 1-8,,true,210,4
1612652922129,4,Requisição HTTP,200,,Grupo de Usuários 1-7,,true,210,4
1612652922129,4,Requisição HTTP,200,,Grupo de Usuários 1-10,,true,210,4
1612652922129,5,Requisição HTTP,400,,Grupo de Usuários 1-12,text,false,452,4
1612652922129,5,Requisição HTTP,400,,Grupo de Usuários 1-11,text,false,452,4
1612652922135,2,Requisição HTTP,200,,Grupo de Usuários 1-14,,true,210,2
1612652922141,3,Requisição HTTP,200,,Grupo de Usuários 1-9,,true,210,3
1612652922147,3,Requisição HTTP,200,,Grupo de Usuários 1-15,,true,210,3
1612652922154,4,Requisição HTTP,200,,Grupo de Usuários 1-13,,true,210,4
1612652922155,3,Requisição HTTP,200,,Grupo de Usuários 1-14,,true,210,3
1612652922154,4,Requisição HTTP,200,,Grupo de Usuários 1-8,,true,210,4
1612652922155,5,Requisição HTTP,200,,Grupo de Usuários 1-11,,true,210,5
1612652922157,9,Requisição HTTP,200,,Grupo de Usuários 1-16,,true,210,9
1612652922154,12,Requisição HTTP,200,,Grupo de Usuários 1-10,,true,210,12
1612652922155,11,Requisição HTTP,200,,Grupo de Usuários 1-12,,true,210,11
1612652922173,3,Requisição HTTP,200,,Grupo de Usuários 1-17,,true,210,3
1612652922175,4,Requisição HTTP,200,,Grupo de Usuários 1-18,,true,210,4
1612652922178,3,Requisição HTTP,200,,Grupo de Usuários 1-9,,true,210,3
1612652922186,2,Requisição HTTP,200,,Grupo de Usuários 1-19,,true,210,2
1612652922192,3,Requisição HTTP,200,,Grupo de Usuários 1-15,,true,210,3
1612652922197,2,Requisição HTTP,200,,Grupo de Usuários 1-20,,true,210,2
1612652922204,4,Requisição HTTP,200,,Grupo de Usuários 1-14,,true,210,4
1612652922204,4,Requisição HTTP,200,,Grupo de Usuários 1-12,,true,210,4
1612652922205,3,Requisição HTTP,200,,Grupo de Usuários 1-18,,true,210,3
1612652922204,4,Requisição HTTP,200,,Grupo de Usuários 1-16,,true,210,4
1612652922204,4,Requisição HTTP,200,,Grupo de Usuários 1-11,,true,210,4
1612652922205,3,Requisição HTTP,200,,Grupo de Usuários 1-17,,true,210,3
1612652922204,5,Requisição HTTP,200,,Grupo de Usuários 1-13,,true,210,5
1612652922206,3,Requisição HTTP,200,,Grupo de Usuários 1-21,,true,210,3
1612652922204,5,Requisição HTTP,200,,Grupo de Usuários 1-10,,true,210,5
1612652922217,3,Requisição HTTP,200,,Grupo de Usuários 1-22,,true,210,3
1612652922219,1,Requisição HTTP,200,,Grupo de Usuários 1-19,,true,210,1
1612652922219,2,Requisição HTTP,200,,Grupo de Usuários 1-15,,true,210,2
1612652922219,2,Requisição HTTP,200,,Grupo de Usuários 1-20,,true,210,2
1612652922228,3,Requisição HTTP,200,,Grupo de Usuários 1-23,,true,210,3
1612652922234,4,Requisição HTTP,200,,Grupo de Usuários 1-14,,true,210,4
